state,year,Month,Unemployed_prct
Nebraska,2014,10,3.1
Nevada,2014,10,7.5
New Hampshire,2014,10,4
New Jersey,2014,10,6.6
New Mexico,2014,10,6.5
New York,2014,10,6
New York city,2014,10,6.7
North Carolina,2014,10,6
North Dakota,2014,10,2.7
Ohio,2014,10,5.4
Oklahoma,2014,10,4.2
Oregon,2014,10,6.4
Pennsylvania,2014,10,5.5
Rhode Island,2014,10,7
South Carolina,2014,10,6.7
South Dakota,2014,10,3.3
Tennessee,2014,10,6.5
Texas,2014,10,4.8
Utah,2014,10,3.7
Vermont,2014,10,3.8
Virginia,2014,10,5.1
Washington,2014,10,6
West Virginia,2014,10,6.5
Wisconsin,2014,10,5
Wyoming,2014,10,4.1
Alabama,2014,11,6.2
Alaska,2014,11,6.6
Arizona,2014,11,6.5
Arkansas,2014,11,5.7
California,2014,11,7
Los Angeles County,2014,11,7.8
Colorado,2014,11,4.3
Connecticut,2014,11,6.3
Delaware,2014,11,5.3
District of Columbia,2014,11,7.6
Florida,2014,11,5.9
Georgia,2014,11,6.6
Hawaii,2014,11,4.1
Idaho,2014,11,4.5
Illinois,2014,11,6.3
Indiana,2014,11,5.6
Iowa,2014,11,4.1
Kansas,2014,11,4.3
Kentucky,2014,11,5.6
Louisiana,2014,11,7
Maine,2014,11,5.2
Maryland,2014,11,5.6
Massachusetts,2014,11,5.4
Michigan,2014,11,6.4
Minnesota,2014,11,3.8
Mississippi,2014,11,7
Missouri,2014,11,5.6
Montana,2014,11,4.4
Nebraska,2014,11,3
Nevada,2014,11,7.4
New Hampshire,2014,11,3.9
New Jersey,2014,11,6.6
New Mexico,2014,11,6.4
New York,2014,11,5.9
New York city,2014,11,6.6
North Carolina,2014,11,5.9
North Dakota,2014,11,2.7
Ohio,2014,11,5.3
Oklahoma,2014,11,4.2
Oregon,2014,11,6.2
Pennsylvania,2014,11,5.4
Rhode Island,2014,11,6.8
South Carolina,2014,11,6.6
South Dakota,2014,11,3.3
Tennessee,2014,11,6.4
Texas,2014,11,4.7
Utah,2014,11,3.7
Vermont,2014,11,3.8
Virginia,2014,11,5
Washington,2014,11,5.9
West Virginia,2014,11,6.5
Wisconsin,2014,11,4.9
Wyoming,2014,11,4
Alabama,2014,12,6.1
Alaska,2014,12,6.5
Arizona,2014,12,6.5
Arkansas,2014,12,5.6
California,2014,12,6.9
Los Angeles County,2014,12,7.6
Colorado,2014,12,4.3
Connecticut,2014,12,6.2
Delaware,2014,12,5.2
District of Columbia,2014,12,7.5
Florida,2014,12,5.9
Georgia,2014,12,6.5
Hawaii,2014,12,4
Idaho,2014,12,4.5
Illinois,2014,12,6.1
Indiana,2014,12,5.5
Iowa,2014,12,4
Kansas,2014,12,4.3
Kentucky,2014,12,5.5
Louisiana,2014,12,6.9
Maine,2014,12,5.1
Maryland,2014,12,5.5
Massachusetts,2014,12,5.2
Michigan,2014,12,6.2
Minnesota,2014,12,3.8
Mississippi,2014,12,6.8
Missouri,2014,12,5.6
Montana,2014,12,4.3
Nebraska,2014,12,3
Nevada,2014,12,7.3
New Hampshire,2014,12,3.9
New Jersey,2014,12,6.5
New Mexico,2014,12,6.4
New York,2014,12,5.8
New York city,2014,12,6.5
North Carolina,2014,12,5.8
North Dakota,2014,12,2.6
Ohio,2014,12,5.2
Oklahoma,2014,12,4.2
Oregon,2014,12,6.1
Pennsylvania,2014,12,5.4
Rhode Island,2014,12,6.7
South Carolina,2014,12,6.5
South Dakota,2014,12,3.3
Tennessee,2014,12,6.3
Texas,2014,12,4.6
Utah,2014,12,3.6
Vermont,2014,12,3.8
Virginia,2014,12,4.9
Washington,2014,12,5.8
West Virginia,2014,12,6.5
Wisconsin,2014,12,4.9
Wyoming,2014,12,3.9
Alabama,2018,1,3.9
Alaska,2018,1,6.7
Arizona,2018,1,4.8
Arkansas,2018,1,3.7
California,2018,1,4.4
Los Angeles County,2018,1,4.6
Colorado,2018,1,3
Connecticut,2018,1,4.5
Delaware,2018,1,4.1
District of Columbia,2018,1,5.8
Florida,2018,1,3.9
Georgia,2018,1,4.2
Hawaii,2018,1,2.3
Idaho,2018,1,3
Illinois,2018,1,4.5
Indiana,2018,1,3.3
Iowa,2018,1,2.8
Kansas,2018,1,3.4
Kentucky,2018,1,4.3
Louisiana,2018,1,4.7
Maine,2018,1,3.1
Maryland,2018,1,4.2
Massachusetts,2018,1,3.6
Michigan,2018,1,4.5
Minnesota,2018,1,3
Mississippi,2018,1,4.9
Missouri,2018,1,3.4
Montana,2018,1,3.8
Nebraska,2018,1,2.9
Nevada,2018,1,4.7
New Hampshire,2018,1,2.7
New Jersey,2018,1,4.5
New Mexico,2018,1,5.2
New York,2018,1,4.5
New York city,2018,1,4.4
North Carolina,2018,1,4.2
North Dakota,2018,1,2.7
Ohio,2018,1,4.5
Oklahoma,2018,1,3.9
Oregon,2018,1,4.1
Pennsylvania,2018,1,4.6
Rhode Island,2018,1,4.3
South Carolina,2018,1,3.9
South Dakota,2018,1,3.2
Tennessee,2018,1,3.6
Texas,2018,1,4
Utah,2018,1,3.1
Vermont,2018,1,2.7
Virginia,2018,1,3.3
Washington,2018,1,4.6
West Virginia,2018,1,5.4
Wisconsin,2018,1,3
Wyoming,2018,1,4
Alabama,2018,2,3.9
Alaska,2018,2,6.7
Arizona,2018,2,4.8
Arkansas,2018,2,3.7
California,2018,2,4.3
Los Angeles County,2018,2,4.6
Colorado,2018,2,3
Connecticut,2018,2,4.5
Delaware,2018,2,4.1
District of Columbia,2018,2,5.8
Florida,2018,2,3.9
Georgia,2018,2,4.2
Hawaii,2018,2,2.3
Idaho,2018,2,3
Illinois,2018,2,4.4
Indiana,2018,2,3.3
Iowa,2018,2,2.8
Kansas,2018,2,3.4
Kentucky,2018,2,4.3
Louisiana,2018,2,4.8
Maine,2018,2,3.1
Maryland,2018,2,4.1
Massachusetts,2018,2,3.5
Michigan,2018,2,4.4
Minnesota,2018,2,3
Mississippi,2018,2,4.9
Missouri,2018,2,3.4
Montana,2018,2,3.8
Nebraska,2018,2,2.9
Nevada,2018,2,4.7
New Hampshire,2018,2,2.7
New Jersey,2018,2,4.5
New Mexico,2018,2,5.1
New York,2018,2,4.5
New York city,2018,2,4.3
North Carolina,2018,2,4.1
North Dakota,2018,2,2.7
Ohio,2018,2,4.5
Oklahoma,2018,2,3.8
Oregon,2018,2,4.1
Pennsylvania,2018,2,4.5
Rhode Island,2018,2,4.3
South Carolina,2018,2,3.8
South Dakota,2018,2,3.2
Tennessee,2018,2,3.6
Texas,2018,2,4
Utah,2018,2,3.1
Vermont,2018,2,2.7
Virginia,2018,2,3.2
Washington,2018,2,4.5
West Virginia,2018,2,5.4
Wisconsin,2018,2,3
Wyoming,2018,2,4
Alabama,2018,3,4
Alaska,2018,3,6.6
Arizona,2018,3,4.7
Arkansas,2018,3,3.7
California,2018,3,4.3
Los Angeles County,2018,3,4.6
Colorado,2018,3,3
Connecticut,2018,3,4.4
Delaware,2018,3,4
District of Columbia,2018,3,5.8
Florida,2018,3,3.8
Georgia,2018,3,4.1
Hawaii,2018,3,2.3
Idaho,2018,3,3
Illinois,2018,3,4.4
Indiana,2018,3,3.4
Iowa,2018,3,2.7
Kansas,2018,3,3.4
Kentucky,2018,3,4.3
Louisiana,2018,3,4.9
Maine,2018,3,3.2
Maryland,2018,3,4.1
Massachusetts,2018,3,3.5
Michigan,2018,3,4.4
Minnesota,2018,3,3
Mississippi,2018,3,4.9
Missouri,2018,3,3.3
Montana,2018,3,3.7
Nebraska,2018,3,2.9
Nevada,2018,3,4.6
New Hampshire,2018,3,2.7
New Jersey,2018,3,4.4
New Mexico,2018,3,5
New York,2018,3,4.4
New York city,2018,3,4.3
North Carolina,2018,3,4.1
North Dakota,2018,3,2.7
Ohio,2018,3,4.5
Oklahoma,2018,3,3.7
Oregon,2018,3,4.1
Pennsylvania,2018,3,4.4
Rhode Island,2018,3,4.2
South Carolina,2018,3,3.6
South Dakota,2018,3,3.1
Tennessee,2018,3,3.6
Texas,2018,3,4
Utah,2018,3,3.1
Vermont,2018,3,2.7
Virginia,2018,3,3.2
Washington,2018,3,4.5
West Virginia,2018,3,5.4
Wisconsin,2018,3,3
Wyoming,2018,3,3.9
Alabama,2018,4,4
Alaska,2018,4,6.6
Arizona,2018,4,4.7
Arkansas,2018,4,3.7
California,2018,4,4.3
Los Angeles County,2018,4,4.6
Colorado,2018,4,3.1
Connecticut,2018,4,4.3
Delaware,2018,4,3.9
District of Columbia,2018,4,5.8
Florida,2018,4,3.7
Georgia,2018,4,4.1
Hawaii,2018,4,2.3
Idaho,2018,4,2.9
Illinois,2018,4,4.3
Indiana,2018,4,3.5
Iowa,2018,4,2.7
Kansas,2018,4,3.3
Kentucky,2018,4,4.3
Louisiana,2018,4,5
Maine,2018,4,3.2
Maryland,2018,4,4.1
Massachusetts,2018,4,3.5
Michigan,2018,4,4.3
Minnesota,2018,4,3
Mississippi,2018,4,4.8
Missouri,2018,4,3.3
Montana,2018,4,3.7
Nebraska,2018,4,2.9
Nevada,2018,4,4.6
New Hampshire,2018,4,2.6
New Jersey,2018,4,4.3
New Mexico,2018,4,4.9
New York,2018,4,4.3
New York city,2018,4,4.3
North Carolina,2018,4,4
North Dakota,2018,4,2.6
Ohio,2018,4,4.6
Oklahoma,2018,4,3.6
Oregon,2018,4,4
Pennsylvania,2018,4,4.3
Rhode Island,2018,4,4.1
South Carolina,2018,4,3.5
South Dakota,2018,4,3.1
Tennessee,2018,4,3.6
Texas,2018,4,4
Utah,2018,4,3.1
Vermont,2018,4,2.6
Virginia,2018,4,3.1
Washington,2018,4,4.5
West Virginia,2018,4,5.4
Wisconsin,2018,4,3
Wyoming,2018,4,3.9
Alabama,2018,5,4
Alaska,2018,5,6.5
Arizona,2018,5,4.7
Arkansas,2018,5,3.7
California,2018,5,4.3
Los Angeles County,2018,5,4.6
Colorado,2018,5,3.1
Connecticut,2018,5,4.2
Delaware,2018,5,3.9
District of Columbia,2018,5,5.7
Florida,2018,5,3.7
Georgia,2018,5,4
Hawaii,2018,5,2.4
Idaho,2018,5,2.9
Illinois,2018,5,4.3
Indiana,2018,5,3.5
Iowa,2018,5,2.6
Kansas,2018,5,3.3
Kentucky,2018,5,4.4
Louisiana,2018,5,5
Maine,2018,5,3.2
Maryland,2018,5,4
Massachusetts,2018,5,3.4
Michigan,2018,5,4.2
Minnesota,2018,5,2.9
Mississippi,2018,5,4.8
Missouri,2018,5,3.2
Montana,2018,5,3.7
Nebraska,2018,5,2.9
Nevada,2018,5,4.5
New Hampshire,2018,5,2.6
New Jersey,2018,5,4.2
New Mexico,2018,5,4.8
New York,2018,5,4.2
New York city,2018,5,4.2
North Carolina,2018,5,4
North Dakota,2018,5,2.6
Ohio,2018,5,4.6
Oklahoma,2018,5,3.5
Oregon,2018,5,4
Pennsylvania,2018,5,4.3
Rhode Island,2018,5,4
South Carolina,2018,5,3.4
South Dakota,2018,5,3.1
Tennessee,2018,5,3.6
Texas,2018,5,3.9
Utah,2018,5,3.1
Vermont,2018,5,2.6
Virginia,2018,5,3.1
Washington,2018,5,4.4
West Virginia,2018,5,5.3
Wisconsin,2018,5,3
Wyoming,2018,5,3.9
Alabama,2018,6,4
Alaska,2018,6,6.5
Arizona,2018,6,4.7
Arkansas,2018,6,3.6
California,2018,6,4.2
Los Angeles County,2018,6,4.6
Colorado,2018,6,3.2
Connecticut,2018,6,4.2
Delaware,2018,6,3.8
District of Columbia,2018,6,5.7
Florida,2018,6,3.6
Georgia,2018,6,3.9
Hawaii,2018,6,2.5
Idaho,2018,6,2.9
Illinois,2018,6,4.3
Indiana,2018,6,3.5
Iowa,2018,6,2.6
Kansas,2018,6,3.3
Kentucky,2018,6,4.4
Louisiana,2018,6,5
Maine,2018,6,3.3
Maryland,2018,6,4
Massachusetts,2018,6,3.4
Michigan,2018,6,4.1
Minnesota,2018,6,2.9
Mississippi,2018,6,4.8
Missouri,2018,6,3.1
Montana,2018,6,3.6
Nebraska,2018,6,2.9
Nevada,2018,6,4.4
New Hampshire,2018,6,2.6
New Jersey,2018,6,4.1
New Mexico,2018,6,4.8
New York,2018,6,4.1
New York city,2018,6,4.1
North Carolina,2018,6,3.9
North Dakota,2018,6,2.6
Ohio,2018,6,4.5
Oklahoma,2018,6,3.4
Oregon,2018,6,3.9
Pennsylvania,2018,6,4.2
Rhode Island,2018,6,3.9
South Carolina,2018,6,3.4
South Dakota,2018,6,3.1
Tennessee,2018,6,3.6
Texas,2018,6,3.9
Utah,2018,6,3.1
Vermont,2018,6,2.6
Virginia,2018,6,3
Washington,2018,6,4.4
West Virginia,2018,6,5.3
Wisconsin,2018,6,3
Wyoming,2018,6,3.9
Alabama,2018,7,4
Alaska,2018,7,6.4
Arizona,2018,7,4.7
Arkansas,2018,7,3.6
California,2018,7,4.2
Los Angeles County,2018,7,4.6
Colorado,2018,7,3.2
Connecticut,2018,7,4.1
Delaware,2018,7,3.7
District of Columbia,2018,7,5.7
Florida,2018,7,3.5
Georgia,2018,7,3.9
Hawaii,2018,7,2.5
Idaho,2018,7,2.9
Illinois,2018,7,4.3
Indiana,2018,7,3.5
Iowa,2018,7,2.5
Kansas,2018,7,3.2
Kentucky,2018,7,4.4
Louisiana,2018,7,5
Maine,2018,7,3.3
Maryland,2018,7,3.9
Massachusetts,2018,7,3.3
Michigan,2018,7,4
Minnesota,2018,7,2.8
Mississippi,2018,7,4.7
Missouri,2018,7,3
Montana,2018,7,3.6
Nebraska,2018,7,2.9
Nevada,2018,7,4.4
New Hampshire,2018,7,2.5
New Jersey,2018,7,4
New Mexico,2018,7,4.8
New York,2018,7,4
New York city,2018,7,4.1
North Carolina,2018,7,3.9
North Dakota,2018,7,2.6
Ohio,2018,7,4.5
Oklahoma,2018,7,3.3
Oregon,2018,7,3.9
Pennsylvania,2018,7,4.2
Rhode Island,2018,7,3.9
South Carolina,2018,7,3.3
South Dakota,2018,7,3
Tennessee,2018,7,3.5
Texas,2018,7,3.8
Utah,2018,7,3.1
Vermont,2018,7,2.5
Virginia,2018,7,3
Washington,2018,7,4.4
West Virginia,2018,7,5.2
Wisconsin,2018,7,3
Wyoming,2018,7,3.9
Alabama,2018,8,3.9
Alaska,2018,8,6.4
Arizona,2018,8,4.7
Arkansas,2018,8,3.6
California,2018,8,4.2
Los Angeles County,2018,8,4.6
Colorado,2018,8,3.2
Connecticut,2018,8,4
Delaware,2018,8,3.7
District of Columbia,2018,8,5.6
Florida,2018,8,3.4
Georgia,2018,8,3.8
Hawaii,2018,8,2.6
Idaho,2018,8,2.8
Illinois,2018,8,4.3
Indiana,2018,8,3.5
Iowa,2018,8,2.5
Kansas,2018,8,3.2
Kentucky,2018,8,4.4
Louisiana,2018,8,4.9
Maine,2018,8,3.3
Maryland,2018,8,3.9
Massachusetts,2018,8,3.3
Michigan,2018,8,3.9
Minnesota,2018,8,2.8
Mississippi,2018,8,4.7
Missouri,2018,8,3
Montana,2018,8,3.6
Nebraska,2018,8,2.9
Nevada,2018,8,4.4
New Hampshire,2018,8,2.5
New Jersey,2018,8,3.9
New Mexico,2018,8,4.8
New York,2018,8,3.9
New York city,2018,8,4
North Carolina,2018,8,3.9
North Dakota,2018,8,2.6
Ohio,2018,8,4.4
Oklahoma,2018,8,3.2
Oregon,2018,8,4
Pennsylvania,2018,8,4.2
Rhode Island,2018,8,3.8
South Carolina,2018,8,3.3
South Dakota,2018,8,3
Tennessee,2018,8,3.5
Texas,2018,8,3.7
Utah,2018,8,3
Vermont,2018,8,2.5
Virginia,2018,8,2.9
Washington,2018,8,4.4
West Virginia,2018,8,5.1
Wisconsin,2018,8,3
Wyoming,2018,8,3.9
Alabama,2018,9,3.8
Alaska,2018,9,6.3
Arizona,2018,9,4.7
Arkansas,2018,9,3.6
California,2018,9,4.2
Los Angeles County,2018,9,4.6
Colorado,2018,9,3.3
Connecticut,2018,9,4
Delaware,2018,9,3.6
District of Columbia,2018,9,5.6
Florida,2018,9,3.4
Georgia,2018,9,3.8
Hawaii,2018,9,2.7
Idaho,2018,9,2.8
Illinois,2018,9,4.2
Indiana,2018,9,3.5
Iowa,2018,9,2.5
Kansas,2018,9,3.2
Kentucky,2018,9,4.3
Louisiana,2018,9,4.9
Maine,2018,9,3.3
Maryland,2018,9,3.8
Massachusetts,2018,9,3.3
Michigan,2018,9,3.9
Minnesota,2018,9,2.9
Mississippi,2018,9,4.8
Missouri,2018,9,3
Montana,2018,9,3.6
Nebraska,2018,9,2.9
Nevada,2018,9,4.3
New Hampshire,2018,9,2.5
New Jersey,2018,9,3.8
New Mexico,2018,9,4.8
New York,2018,9,3.9
New York city,2018,9,4.1
North Carolina,2018,9,3.9
North Dakota,2018,9,2.5
Ohio,2018,9,4.4
Oklahoma,2018,9,3.2
Oregon,2018,9,4
Pennsylvania,2018,9,4.1
Rhode Island,2018,9,3.8
South Carolina,2018,9,3.3
South Dakota,2018,9,3
Tennessee,2018,9,3.5
Texas,2018,9,3.7
Utah,2018,9,3
Vermont,2018,9,2.5
Virginia,2018,9,2.9
Washington,2018,9,4.4
West Virginia,2018,9,5.1
Wisconsin,2018,9,3
Wyoming,2018,9,3.9
Alabama,2018,10,3.7
Alaska,2018,10,6.3
Arizona,2018,10,4.8
Arkansas,2018,10,3.6
California,2018,10,4.2
Los Angeles County,2018,10,4.6
Colorado,2018,10,3.3
Connecticut,2018,10,3.9
Delaware,2018,10,3.6
District of Columbia,2018,10,5.6
Florida,2018,10,3.4
Georgia,2018,10,3.8
Hawaii,2018,10,2.7
Idaho,2018,10,2.9
Illinois,2018,10,4.3
Indiana,2018,10,3.5
Iowa,2018,10,2.5
Kansas,2018,10,3.2
Kentucky,2018,10,4.3
Louisiana,2018,10,4.8
Maine,2018,10,3.3
Maryland,2018,10,3.8
Massachusetts,2018,10,3.2
Michigan,2018,10,4
Minnesota,2018,10,2.9
Mississippi,2018,10,4.9
Missouri,2018,10,3
Montana,2018,10,3.6
Nebraska,2018,10,2.9
Nevada,2018,10,4.3
New Hampshire,2018,10,2.5
New Jersey,2018,10,3.8
New Mexico,2018,10,4.9
New York,2018,10,3.9
New York city,2018,10,4.1
North Carolina,2018,10,3.9
North Dakota,2018,10,2.5
Ohio,2018,10,4.4
Oklahoma,2018,10,3.2
Oregon,2018,10,4.1
Pennsylvania,2018,10,4.1
Rhode Island,2018,10,3.8
South Carolina,2018,10,3.3
South Dakota,2018,10,3
Tennessee,2018,10,3.4
Texas,2018,10,3.7
Utah,2018,10,3
Vermont,2018,10,2.4
Virginia,2018,10,2.9
Washington,2018,10,4.4
West Virginia,2018,10,5
Wisconsin,2018,10,3
Wyoming,2018,10,3.8
Alabama,2018,11,3.7
Alaska,2018,11,6.2
Arizona,2018,11,4.8
Arkansas,2018,11,3.6
California,2018,11,4.2
Los Angeles County,2018,11,4.7
Colorado,2018,11,3.3
Connecticut,2018,11,3.9
Delaware,2018,11,3.5
District of Columbia,2018,11,5.7
Florida,2018,11,3.4
Georgia,2018,11,3.8
Hawaii,2018,11,2.8
Idaho,2018,11,2.9
Illinois,2018,11,4.3
Indiana,2018,11,3.6
Iowa,2018,11,2.6
Kansas,2018,11,3.3
Kentucky,2018,11,4.3
Louisiana,2018,11,4.8
Maine,2018,11,3.3
Maryland,2018,11,3.8
Massachusetts,2018,11,3.2
Michigan,2018,11,4
Minnesota,2018,11,3
Mississippi,2018,11,5
Missouri,2018,11,3.1
Montana,2018,11,3.5
Nebraska,2018,11,3
Nevada,2018,11,4.3
New Hampshire,2018,11,2.5
New Jersey,2018,11,3.8
New Mexico,2018,11,4.9
New York,2018,11,4
New York city,2018,11,4.2
North Carolina,2018,11,3.9
North Dakota,2018,11,2.4
Ohio,2018,11,4.4
Oklahoma,2018,11,3.2
Oregon,2018,11,4.2
Pennsylvania,2018,11,4.1
Rhode Island,2018,11,3.8
South Carolina,2018,11,3.3
South Dakota,2018,11,3
Tennessee,2018,11,3.4
Texas,2018,11,3.7
Utah,2018,11,3
Vermont,2018,11,2.4
Virginia,2018,11,2.9
Washington,2018,11,4.5
West Virginia,2018,11,5
Wisconsin,2018,11,3
Wyoming,2018,11,3.7
Alabama,2018,12,3.6
Alaska,2018,12,6.2
Arizona,2018,12,4.8
Arkansas,2018,12,3.6
California,2018,12,4.3
Los Angeles County,2018,12,4.7
Colorado,2018,12,3.2
Connecticut,2018,12,3.9
Delaware,2018,12,3.5
District of Columbia,2018,12,5.7
Florida,2018,12,3.4
Georgia,2018,12,3.8
Hawaii,2018,12,2.8
Idaho,2018,12,2.9
Illinois,2018,12,4.4
Indiana,2018,12,3.6
Iowa,2018,12,2.6
Kansas,2018,12,3.3
Kentucky,2018,12,4.3
Louisiana,2018,12,4.7
Maine,2018,12,3.3
Maryland,2018,12,3.8
Massachusetts,2018,12,3.1
Michigan,2018,12,4.1
Minnesota,2018,12,3.1
Mississippi,2018,12,5.1
Missouri,2018,12,3.2
Montana,2018,12,3.5
Nebraska,2018,12,3
Nevada,2018,12,4.2
New Hampshire,2018,12,2.5
New Jersey,2018,12,3.8
New Mexico,2018,12,4.9
New York,2018,12,4
New York city,2018,12,4.3
North Carolina,2018,12,4
North Dakota,2018,12,2.4
Ohio,2018,12,4.3
Oklahoma,2018,12,3.3
Oregon,2018,12,4.2
Pennsylvania,2018,12,4.1
Rhode Island,2018,12,3.7
South Carolina,2018,12,3.4
South Dakota,2018,12,3.1
Tennessee,2018,12,3.4
Texas,2018,12,3.7
Utah,2018,12,2.9
Vermont,2018,12,2.4
Virginia,2018,12,3
Washington,2018,12,4.5
West Virginia,2018,12,4.9
Wisconsin,2018,12,3
Wyoming,2018,12,3.6
